"super","add-copi","ChairCS"
"super","Delete","bmChemUser"
"super","delete-sp","bmChemUser"
"super","read","bmChemUser"
"super","ViewLog","bmChemUser"
"super","create","bmChemUser"
"super","Submit","bmChemUser"
"super","*","bmChemUser"
"super","add-sp","bmChemUser"
"super","write","bmChemUser"
"super","delete-copi","bmChemUser"
"super","add-copi","bmChemUser"
"super","Delete","DeanCOEUser"
"super","delete-sp","DeanCOEUser"
"super","read","DeanCOEUser"
"super","ViewLog","DeanCOEUser"
"super","create","DeanCOEUser"
"super","Submit","DeanCOEUser"
"super","*","DeanCOEUser"
"super","add-sp","DeanCOEUser"
"super","write","DeanCOEUser"
"super","delete-copi","DeanCOEUser"
"super","add-copi","DeanCOEUser"
"super","Delete","Research Faculty"
"super","delete-sp","Research Faculty"
"super","read","Research Faculty"
"super","ViewLog","Research Faculty"
"super","create","Research Faculty"
"super","Submit","Research Faculty"
"super","*","Research Faculty"
"super","add-sp","Research Faculty"
"super","write","Research Faculty"
"super","delete-copi","Research Faculty"
"super","add-copi","Research Faculty"
"super","Delete","raUser"
"super","delete-sp","raUser"
"super","read","raUser"
"super","ViewLog","raUser"
"super","create","raUser"
"super","Submit","raUser"
"super","*","raUser"
"super","add-sp","raUser"
"super","write","raUser"
"super","delete-copi","raUser"
"super","add-copi","raUser"
"super","Delete","PIEligible"
"super","delete-sp","PIEligible"
"super","read","PIEligible"
"super","ViewLog","PIEligible"
"super","create","PIEligible"
"super","Submit","PIEligible"
"super","*","PIEligible"
"super","add-sp","PIEligible"
"super","write","PIEligible"
"super","delete-copi","PIEligible"
"super","add-copi","PIEligible"
"super","Delete","Dean COAS"
"super","delete-sp","Dean COAS"
"super","read","Dean COAS"
"super","ViewLog","Dean COAS"
"super","create","Dean COAS"
"super","Submit","Dean COAS"
"super","*","Dean COAS"
"super","add-sp","Dean COAS"
"super","write","Dean COAS"
"super","delete-copi","Dean COAS"
"super","add-copi","Dean COAS"
"super","Delete","liliana"
"super","delete-sp","liliana"
"super","read","liliana"
"super","ViewLog","liliana"
"super","create","liliana"
"super","Submit","liliana"
"super","*","liliana"
"super","add-sp","liliana"
"super","write","liliana"
"super","delete-copi","liliana"
"super","add-copi","liliana"
"super","Delete","rdUser"
"super","delete-sp","rdUser"
"super","read","rdUser"
"super","ViewLog","rdUser"
"super","create","rdUser"
"super","Submit","rdUser"
"super","*","rdUser"
"super","add-sp","rdUser"
"super","write","rdUser"
"super","delete-copi","rdUser"
"super","add-copi","rdUser"
"super","Delete","bmCSUser"
"super","delete-sp","bmCSUser"
"super","read","bmCSUser"
"super","ViewLog","bmCSUser"
"super","create","bmCSUser"
"super","Submit","bmCSUser"
"super","*","bmCSUser"
"super","add-sp","bmCSUser"
"super","write","bmCSUser"
"super","delete-copi","bmCSUser"
"super","add-copi","bmCSUser"
"super","Delete","Adjunct Faculty"
"super","delete-sp","Adjunct Faculty"
"super","read","Adjunct Faculty"
"super","ViewLog","Adjunct Faculty"
"super","create","Adjunct Faculty"
"super","Submit","Adjunct Faculty"
"super","*","Adjunct Faculty"
"super","add-sp","Adjunct Faculty"
"super","write","Adjunct Faculty"
"super","delete-copi","Adjunct Faculty"
"super","add-copi","Adjunct Faculty"
"super","Delete","PDSWhole"
"super","delete-sp","PDSWhole"
"super","read","PDSWhole"
"super","ViewLog","PDSWhole"
"super","create","PDSWhole"
"super","Submit","PDSWhole"
"super","*","PDSWhole"
"super","add-sp","PDSWhole"
"super","write","PDSWhole"
"super","delete-copi","PDSWhole"
"super","add-copi","PDSWhole"
"super","Delete","DeptPHY"
"super","delete-sp","DeptPHY"
"super","read","DeptPHY"
"super","ViewLog","DeptPHY"
"super","create","DeptPHY"
"super","Submit","DeptPHY"
"super","*","DeptPHY"
"super","add-sp","DeptPHY"
"super","write","DeptPHY"
"super","delete-copi","DeptPHY"
"super","add-copi","DeptPHY"
"super","Delete","ChairCHEM"
"super","delete-sp","ChairCHEM"
"super","read","ChairCHEM"
"super","ViewLog","ChairCHEM"
"super","create","ChairCHEM"
"super","Submit","ChairCHEM"
"super","*","ChairCHEM"
"super","add-sp","ChairCHEM"
"super","write","ChairCHEM"
"super","delete-copi","ChairCHEM"
"super","add-copi","ChairCHEM"
"super","Delete","irbUser"
"super","delete-sp","irbUser"
"super","read","irbUser"
"super","ViewLog","irbUser"
"super","create","irbUser"
"super","Submit","irbUser"
"super","*","irbUser"
"super","add-sp","irbUser"
"super","write","irbUser"
"super","delete-copi","irbUser"
"super","add-copi","irbUser"
"super","Delete","bmECEUser"
"super","delete-sp","bmECEUser"
"super","read","bmECEUser"
"super","ViewLog","bmECEUser"
"super","create","bmECEUser"
"super","Submit","bmECEUser"
"super","*","bmECEUser"
"super","add-sp","bmECEUser"
"super","write","bmECEUser"
"super","delete-copi","bmECEUser"
"super","add-copi","bmECEUser"
"super","Delete","Tenured Faculty"
"super","delete-sp","Tenured Faculty"
"super","read","Tenured Faculty"
"super","ViewLog","Tenured Faculty"
"super","create","Tenured Faculty"
"super","Submit","Tenured Faculty"
"super","*","Tenured Faculty"
"super","add-sp","Tenured Faculty"
"super","write","Tenured Faculty"
"super","delete-copi","Tenured Faculty"
"super","add-copi","Tenured Faculty"
"super","Delete","samer"
"super","delete-sp","samer"
"super","read","samer"
"super","ViewLog","samer"
"super","create","samer"
"super","Submit","samer"
"super","*","samer"
"super","add-sp","samer"
"super","write","samer"
"super","delete-copi","samer"
"super","add-copi","samer"
"super","Delete","ChairCSUser"
"super","delete-sp","ChairCSUser"
"super","read","ChairCSUser"
"super","ViewLog","ChairCSUser"
"super","create","ChairCSUser"
"super","Submit","ChairCSUser"
"super","*","ChairCSUser"
"super","add-sp","ChairCSUser"
"super","write","ChairCSUser"
"super","delete-copi","ChairCSUser"
"super","add-copi","ChairCSUser"
"super","Delete","Research Director"
"super","delete-sp","Research Director"
"super","read","Research Director"
"super","ViewLog","Research Director"
"super","create","Research Director"
"super","Submit","Research Director"
"super","*","Research Director"
"super","add-sp","Research Director"
"super","write","Research Director"
"super","delete-copi","Research Director"
"super","add-copi","Research Director"
"super","Delete","bmPHYUser"
"super","delete-sp","bmPHYUser"
"super","read","bmPHYUser"
"super","ViewLog","bmPHYUser"
"super","create","bmPHYUser"
"super","Submit","bmPHYUser"
"super","*","bmPHYUser"
"super","add-sp","bmPHYUser"
"super","write","bmPHYUser"
"super","delete-copi","bmPHYUser"
"super","add-copi","bmPHYUser"
"super","Delete","DeanCOASUser"
"super","delete-sp","DeanCOASUser"
"super","read","DeanCOASUser"
"super","ViewLog","DeanCOASUser"
"super","create","DeanCOASUser"
"super","Submit","DeanCOASUser"
"super","*","DeanCOASUser"
"super","add-sp","DeanCOASUser"
"super","write","DeanCOASUser"
"super","delete-copi","DeanCOASUser"
"super","add-copi","DeanCOASUser"
"super","Delete","ChairChemUser"
"super","delete-sp","ChairChemUser"
"super","read","ChairChemUser"
"super","ViewLog","ChairChemUser"
"super","create","ChairChemUser"
"super","Submit","ChairChemUser"
"super","*","ChairChemUser"
"super","add-sp","ChairChemUser"
"super","write","ChairChemUser"
"super","delete-copi","ChairChemUser"
"super","add-copi","ChairChemUser"
"super","Delete","super_oa"
"super","delete-sp","super_oa"
"super","read","super_oa"
"super","ViewLog","super_oa"
"super","create","super_oa"
"super","Submit","super_oa"
"super","*","super_oa"
"super","add-sp","super_oa"
"super","write","super_oa"
"super","delete-copi","super_oa"
"super","add-copi","super_oa"
"super","Delete","DeptCS"
"super","delete-sp","DeptCS"
"super","read","DeptCS"
"super","ViewLog","DeptCS"
"super","create","DeptCS"
"super","Submit","DeptCS"
"super","*","DeptCS"
"super","add-sp","DeptCS"
"super","write","DeptCS"
"super","delete-copi","DeptCS"
"super","add-copi","DeptCS"
"super","Delete","SPEligible"
"super","delete-sp","SPEligible"
"super","read","SPEligible"
"super","ViewLog","SPEligible"
"super","create","SPEligible"
"super","Submit","SPEligible"
"super","*","SPEligible"
"super","add-sp","SPEligible"
"super","write","SPEligible"
"super","delete-copi","SPEligible"
"super","add-copi","SPEligible"
"super","Delete","ChairECE"
"super","delete-sp","ChairECE"
"super","read","ChairECE"
"super","ViewLog","ChairECE"
"super","create","ChairECE"
"super","Submit","ChairECE"
"super","*","ChairECE"
"super","add-sp","ChairECE"
"super","write","ChairECE"
"super","delete-copi","ChairECE"
"super","add-copi","ChairECE"
"super","Delete","NickC"
"super","delete-sp","NickC"
"super","read","NickC"
"super","ViewLog","NickC"
"super","create","NickC"
"super","Submit","NickC"
"super","*","NickC"
"super","add-sp","NickC"
"super","write","NickC"
"super","delete-copi","NickC"
"super","add-copi","NickC"
"super","Delete","BMCHEM"
"super","delete-sp","BMCHEM"
"super","read","BMCHEM"
"super","ViewLog","BMCHEM"
"super","create","BMCHEM"
"super","Submit","BMCHEM"
"super","*","BMCHEM"
"super","add-sp","BMCHEM"
"super","write","BMCHEM"
"super","delete-copi","BMCHEM"
"super","add-copi","BMCHEM"
"super","Delete","BMCS"
"super","delete-sp","BMCS"
"super","read","BMCS"
"super","ViewLog","BMCS"
"super","create","BMCS"
"super","Submit","BMCS"
"super","*","BMCS"
"super","add-sp","BMCS"
"super","write","BMCS"
"super","delete-copi","BMCS"
"super","add-copi","BMCS"
"super","Delete","ChairECEUser"
"super","delete-sp","ChairECEUser"
"super","read","ChairECEUser"
"super","ViewLog","ChairECEUser"
"super","create","ChairECEUser"
"super","Submit","ChairECEUser"
"super","*","ChairECEUser"
"super","add-sp","ChairECEUser"
"super","write","ChairECEUser"
"super","delete-copi","ChairECEUser"
"super","add-copi","ChairECEUser"
"super","Delete","ChairPHY"
"super","delete-sp","ChairPHY"
"super","read","ChairPHY"
"super","ViewLog","ChairPHY"
"super","create","ChairPHY"
"super","Submit","ChairPHY"
"super","*","ChairPHY"
"super","add-sp","ChairPHY"
"super","write","ChairPHY"
"super","delete-copi","ChairPHY"
"super","add-copi","ChairPHY"
"super","Delete","super_O"
"super","delete-sp","super_O"
"super","read","super_O"
"super","ViewLog","super_O"
"super","create","super_O"
"super","Submit","super_O"
"super","*","super_O"
"super","add-sp","super_O"
"super","write","super_O"
"super","delete-copi","super_O"
"super","add-copi","super_O"
"super","Delete","NonTenureTrack Faculty"
"super","delete-sp","NonTenureTrack Faculty"
"super","read","NonTenureTrack Faculty"
"super","ViewLog","NonTenureTrack Faculty"
"super","create","NonTenureTrack Faculty"
"super","Submit","NonTenureTrack Faculty"
"super","*","NonTenureTrack Faculty"
"super","add-sp","NonTenureTrack Faculty"
"super","write","NonTenureTrack Faculty"
"super","delete-copi","NonTenureTrack Faculty"
"super","add-copi","NonTenureTrack Faculty"
"super","Delete","Teaching Faculty"
"super","delete-sp","Teaching Faculty"
"super","read","Teaching Faculty"
"super","ViewLog","Teaching Faculty"
"super","create","Teaching Faculty"
"super","Submit","Teaching Faculty"
"super","*","Teaching Faculty"
"super","add-sp","Teaching Faculty"
"super","write","Teaching Faculty"
"super","delete-copi","Teaching Faculty"
"super","add-copi","Teaching Faculty"
"super","Delete","IRBOfficer"
"super","delete-sp","IRBOfficer"
"super","read","IRBOfficer"
"super","ViewLog","IRBOfficer"
"super","create","IRBOfficer"
"super","Submit","IRBOfficer"
"super","*","IRBOfficer"
"super","add-sp","IRBOfficer"
"super","write","IRBOfficer"
"super","delete-copi","IRBOfficer"
"super","add-copi","IRBOfficer"
"super","Delete","vlad"
"super","delete-sp","vlad"
"super","read","vlad"
"super","ViewLog","vlad"
"super","create","vlad"
"super","Submit","vlad"
"super","*","vlad"
"super","add-sp","vlad"
"super","write","vlad"
"super","delete-copi","vlad"
"super","add-copi","vlad"
"super","Delete","BMPHY"
"super","delete-sp","BMPHY"
"super","read","BMPHY"
"super","ViewLog","BMPHY"
"super","create","BMPHY"
"super","Submit","BMPHY"
"super","*","BMPHY"
"super","add-sp","BMPHY"
"super","write","BMPHY"
"super","delete-copi","BMPHY"
"super","add-copi","BMPHY"
"super","Delete","DeptCHEM"
"super","delete-sp","DeptCHEM"
"super","read","DeptCHEM"
"super","ViewLog","DeptCHEM"
"super","create","DeptCHEM"
"super","Submit","DeptCHEM"
"super","*","DeptCHEM"
"super","add-sp","DeptCHEM"
"super","write","DeptCHEM"
"super","delete-copi","DeptCHEM"
"super","add-copi","DeptCHEM"
"super","Delete","ChairPHYUser"
"super","delete-sp","ChairPHYUser"
"super","read","ChairPHYUser"
"super","ViewLog","ChairPHYUser"
"super","create","ChairPHYUser"
"super","Submit","ChairPHYUser"
"super","*","ChairPHYUser"
"super","add-sp","ChairPHYUser"
"super","write","ChairPHYUser"
"super","delete-copi","ChairPHYUser"
"super","add-copi","ChairPHYUser"
"super","Delete","Clinic Faculty"
"super","delete-sp","Clinic Faculty"
"super","read","Clinic Faculty"
"super","ViewLog","Clinic Faculty"
"super","create","Clinic Faculty"
"super","Submit","Clinic Faculty"
"super","*","Clinic Faculty"
"super","add-sp","Clinic Faculty"
"super","write","Clinic Faculty"
"super","delete-copi","Clinic Faculty"
"super","add-copi","Clinic Faculty"
"super","Delete","nazmul"
"super","delete-sp","nazmul"
"super","read","nazmul"
"super","ViewLog","nazmul"
"super","create","nazmul"
"super","Submit","nazmul"
"super","*","nazmul"
"super","add-sp","nazmul"
"super","write","nazmul"
"super","delete-copi","nazmul"
"super","add-copi","nazmul"
"super","Delete","TenuredTenureTrack Faculty"
"super","delete-sp","TenuredTenureTrack Faculty"
"super","read","TenuredTenureTrack Faculty"
"super","ViewLog","TenuredTenureTrack Faculty"
"super","create","TenuredTenureTrack Faculty"
"super","Submit","TenuredTenureTrack Faculty"
"super","*","TenuredTenureTrack Faculty"
"super","add-sp","TenuredTenureTrack Faculty"
"super","write","TenuredTenureTrack Faculty"
"super","delete-copi","TenuredTenureTrack Faculty"
"super","add-copi","TenuredTenureTrack Faculty"
"super","Delete","BMECE"
"super","delete-sp","BMECE"
"super","read","BMECE"
"super","ViewLog","BMECE"
"super","create","BMECE"
"super","Submit","BMECE"
"super","*","BMECE"
"super","add-sp","BMECE"
"super","write","BMECE"
"super","delete-copi","BMECE"
"super","add-copi","BMECE"
"nazmul","create","PDSWhole"
"TenuredTenureTrack Faculty","create","PDSWhole"
"PI","read","OSPInfo"
"PI","read","SPInfo"
"PI","read","ApprovalInfo"
"PI","read","Budget Info"
"PI","write","Budget Info"
"PI","delete-sp","CoPI"
"PI","add-sp","CoPI"
"PI","delete-copi","CoPI"
"PI","add-copi","CoPI"
"PI","read","RDApproval"
"PI","read","PDSSections"
"PI","read","PIEditable"
"PI","write","PIEditable"
"PI","read","BMApproval"
"PI","delete-sp","SPAdd"
"PI","add-sp","SPAdd"
"PI","read","Compliance Info"
"PI","write","Compliance Info"
"PI","Delete","PDSWhole"
"PI","Submit","PDSWhole"
"PI","read","ChairApproval"
"PI","read","CoPIInfo"
"PI","read","Signature Info"
"PI","write","Signature Info"
"PI","read","CostShare Info"
"PI","write","CostShare Info"
"PI","read","Collaboration Info"
"PI","write","Collaboration Info"
"PI","read","Proprietary Info"
"PI","write","Proprietary Info"
"PI","read","DeanApproval"
"PI","read","Project Info"
"PI","write","Project Info"
"PI","read","UnivCommitmentsInfo"
"PI","write","UnivCommitmentsInfo"
"PI","read","COI"
"PI","write","COI"
"PI","delete-sp","SP"
"PI","add-sp","SP"
"PI","ViewLog","Audit Log"
"PI","delete-sp","CoPIAdd"
"PI","add-sp","CoPIAdd"
"PI","delete-copi","CoPIAdd"
"PI","add-copi","CoPIAdd"
"PI","read","Investigator Info"
"PI","read","PIInfo"
"PI","read","RAApproval"
"PI","read","CoPIEditable"
"PI","write","CoPIEditable"
"PI","read","Additional Info"
"PI","write","Additional Info"
"PI","delete-sp","PI"
"PI","add-sp","PI"
"PI","delete-copi","PI"
"PI","add-copi","PI"
"PI","read","IRBApproval"
